"id","title","price","audit_status","audit_reason","link"
"1721518441","SALON KOLTUK TAKIMI
","10 TL","flagged","Gerçekçi Olmayan Fiyat: 10 TL","https://www.letgo.com/item/salon-koltuk-takimi-iid-1721518441"
"1708212701","bois koltuk takımı
","1 TL","flagged","Ticari Satıcı: ""mağaza""","https://www.letgo.com/item/bois-koltuk-takm-iid-1708212701"
"1723377951","L köşe koltuk, Ev Eşyası, Nakliye, Koltuk Takımı
","22 TL","flagged","Yasaklı kelime: ""bin tl""","https://www.letgo.com/item/l-kose-koltuk-ev-esyas-nakliye-koltuk-takm-iid-1723377951"
"1629744568","İmalattan koltuk takımı
","1 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/imalattan-koltuk-takm-iid-1629744568"
"1723904355","koltuk takımı
","1 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/koltuk-takm-iid-1723904355"
"1627933505","İmalattan koltuk takımı
","1 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/imalattan-koltuk-takm-iid-1627933505"
"1693606230","koltuk takimi
","1 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/koltuk-takimi-iid-1693606230"
"1693670675","koltuk takimi
","1 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/koltuk-takimi-iid-1693670675"
"1698992492","koltuk takimi
","1 TL","flagged","Ticari Satıcı: ""renk seçenekleri""","https://www.letgo.com/item/koltuk-takimi-iid-1698992492"
"1711568884","koltuk takımı
","1 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/koltuk-takm-iid-1711568884"
"1700600610","koltuk takimi
","1 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/koltuk-takimi-iid-1700600610"
"1695765334","koltuk takimi
","1 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/koltuk-takimi-iid-1695765334"
"1699450350","koltuk takimi
","1 TL","flagged","Ticari Satıcı: ""renk seçenekleri""","https://www.letgo.com/item/koltuk-takimi-iid-1699450350"
"1698790632","koltuk takimi
","1 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/koltuk-takimi-iid-1698790632"
"1697511206","koltuk takimi
","1 TL","flagged","Ticari Satıcı: ""renk seçenekleri""","https://www.letgo.com/item/koltuk-takimi-iid-1697511206"
"1697866702","koltuk takimi
","1 TL","flagged","Ticari Satıcı: ""renk seçenekleri""","https://www.letgo.com/item/koltuk-takimi-iid-1697866702"
"1722618440","Fasulye Koltuk Takımı
","1 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/fasulye-koltuk-takm-iid-1722618440"
"1720125079","koltuk takımı
","1 TL","flagged","Yasaklı kelime: ""elden teslim""","https://www.letgo.com/item/koltuk-takm-iid-1720125079"
"1723865996","koltuk takımı
","3 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/koltuk-takm-iid-1723865996"
"1722363000","Fasulye Koltuk Takımı
","1 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/fasulye-koltuk-takm-iid-1722363000"
"1716557628","Koltuk Cekyat Takimi
","1 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/koltuk-cekyat-takimi-iid-1716557628"
"1723791670","Antika Koltuk
","1 TL","flagged","Yasaklı kelime: ""satıyorum""","https://www.letgo.com/item/antika-koltuk-iid-1723791670"
"1723439660","koltuk
","1 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/koltuk-iid-1723439660"
"1723408817","KAPORASIZ KAPIDA ÖDEME KOLTUK TAKİMİ
","1 TL","flagged","Ticari Satıcı: ""renk seçenekleri""","https://www.letgo.com/item/kaporasiz-kapida-odeme-koltuk-takimi-iid-1723408817"
"1722244419","Fasulye Koltuk Takımı
","1 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/fasulye-koltuk-takm-iid-1722244419"
"1695765271","koltuk takimi 3+3+1
","1 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/koltuk-takimi-331-iid-1695765271"
"1707470654","Satılık Koltuk Takımı
","1 TL","flagged","Yasaklı kelime: ""satılık""","https://www.letgo.com/item/satlk-koltuk-takm-iid-1707470654"
"1722362824","Fasulye Koltuk Takımı
","1 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/fasulye-koltuk-takm-iid-1722362824"
"1716348735","KOLTUK TAKIMI
","1 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/koltuk-takimi-iid-1716348735"
"1640060570","Koltuk takımı
","1 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/koltuk-takm-iid-1640060570"
"1723754167","koltuk takımı
","1 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/koltuk-takm-iid-1723754167"
"1723866575","koltuk takımı 4 parca
","1 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/koltuk-takm-4-parca-iid-1723866575"
"1723718575","koltuk takımı
","1 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/koltuk-takm-iid-1723718575"
"1629745361","İmalattan koltuk takımı
","1 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/imalattan-koltuk-takm-iid-1629745361"
"1723299461","KAPORASIZ KAPİDA ÖDEME KOLTUK TAKİMİ
","1 TL","flagged","Ticari Satıcı: ""renk seçenekleri""","https://www.letgo.com/item/kaporasiz-kapida-odeme-koltuk-takimi-iid-1723299461"
"1718007105","koltuk takımı ilan süresi son 1 alan aldı
","1 TL","flagged","Yasaklı kelime: ""bin tl""","https://www.letgo.com/item/koltuk-takm-ilan-suresi-son-1-alan-ald-iid-1718007105"
"1721631536","koltuk takımı
","1 TL","flagged","Ticari Satıcı: ""imalattan""","https://www.letgo.com/item/koltuk-takm-iid-1721631536"
"1680553027","Holiday Amazon Koltuk Takımı Bahçe Balkon Teras Cafe vs
","1 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/holiday-amazon-koltuk-takm-bahce-balkon-teras-cafe-vs-iid-1680553027"
"1723791420","Gardırop, Dolap","1 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/gardrop-dolap-iid-1723791420"
"1709315757","••İMALAT UYGUN FİYATA ÖLÇÜYE VE İSTEĞE GÖRE DOLAP YAPILIR••","1 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/imalat-uygun-fiyata-olcuye-ve-istege-gore-dolap-yapilir-iid-1709315757"
"980045767","Dolap Montaj yapılır","1 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/dolap-montaj-yaplr-iid-980045767"
"1701323922","sifir ozel Yapim dolap","45 TL","flagged","Gerçekçi Olmayan Fiyat: 45 TL","https://www.letgo.com/item/sifir-ozel-yapim-dolap-iid-1701323922"
"1721432560","Let ışıklı dolap
","1 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/let-skl-dolap-iid-1721432560"
"1723718883","acilllll taşınıyorum!! Fırsatttr!! 4 kapaklı lake dolap","36 TL","flagged","Yasaklı kelime: ""satıyorum""","https://www.letgo.com/item/acilllll-tasnyorum-frsatttr-4-kapakl-lake-dolap-iid-1723718883"
"1718793224","Dolap kapakları bütün detaylar açıklamada","1 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/dolap-kapaklar-butun-detaylar-acklamada-iid-1718793224"
"1714510512","AYNALI GARDOLAP","1 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/aynali-gardolap-iid-1714510512"
"1709894071","GARDOLAP","1 TL","flagged","Bedava kanıtı yok (Fake Free)","https://www.letgo.com/item/gardolap-iid-1709894071"
"1723007105","DOLAP","1 TL","flagged","Yasaklı kelime: ""satılık""","https://www.letgo.com/item/dolap-iid-1723007105"
"1722988425","FULL MDF❗6 KAPAKLI DOLAP❗","1 TL","flagged","Ticari Satıcı: ""kapıda ödeme""","https://www.letgo.com/item/full-mdf6-kapakli-dolap-iid-1722988425"
